run_label,run,model,model_id,provider,pair_id,brand_pair,prompt_type,dimension,brand,est_tokens_in,est_tokens_out,est_tokens_total,latency_ms,est_cost_usd,error,timestamp,prompt_language
Run 5 (cross-cultural),1,jais_local,hf.co/mradermacher/jais-adapted-70b-chat-i1-GGUF:Q4_K_M,Ollama local,india_dairy,Amul vs Danone,dimension_probe,experiential,Danone,147,40,187,13727,0.0,,2026-04-06T02:36:38.840757+00:00,en
Run 5 (cross-cultural),1,jais_local,hf.co/mradermacher/jais-adapted-70b-chat-i1-GGUF:Q4_K_M,Ollama local,india_dairy,Amul vs Danone,dimension_probe,social,Danone,148,83,231,19786,0.0,,2026-04-06T02:36:59.632947+00:00,en
Run 5 (cross-cultural),1,jais_local,hf.co/mradermacher/jais-adapted-70b-chat-i1-GGUF:Q4_K_M,Ollama local,india_dairy,Amul vs Danone,dimension_probe,economic,Danone,144,34,178,12974,0.0,,2026-04-06T02:37:13.610335+00:00,en
Run 5 (cross-cultural),1,jais_local,hf.co/mradermacher/jais-adapted-70b-chat-i1-GGUF:Q4_K_M,Ollama local,india_dairy,Amul vs Danone,dimension_probe,cultural,Danone,148,51,199,15622,0.0,,2026-04-06T02:37:30.242469+00:00,en
Run 5 (cross-cultural),1,jais_local,hf.co/mradermacher/jais-adapted-70b-chat-i1-GGUF:Q4_K_M,Ollama local,india_dairy,Amul vs Danone,dimension_probe,temporal,Danone,144,45,189,16152,0.0,,2026-04-06T02:37:47.396244+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,weighted_recommendation,,,288,0,288,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:37:53.466182+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimensional_differentiation,,,277,0,277,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:37:59.524062+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,semiotic,Amul,146,0,146,16,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:05.586534+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,narrative,Amul,144,0,144,16,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:11.640806+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,ideological,Amul,147,0,147,16,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:17.696972+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,experiential,Amul,146,0,146,18,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:23.758257+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,social,Amul,147,0,147,18,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:29.822812+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,economic,Amul,143,0,143,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:35.877481+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,cultural,Amul,147,0,147,18,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:41.934062+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,temporal,Amul,143,0,143,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:47.994268+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,semiotic,Danone,147,0,147,14,0.0,HTTP Error 404: Not Found,2026-04-06T02:38:54.059276+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,narrative,Danone,145,0,145,15,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:00.109709+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,ideological,Danone,148,0,148,18,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:06.162981+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,experiential,Danone,147,0,147,15,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:12.210916+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,social,Danone,148,0,148,16,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:18.275877+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,economic,Danone,144,0,144,16,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:24.335599+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,cultural,Danone,148,0,148,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:30.393513+00:00,en
Run 5 (cross-cultural),1,qwen35_local,qwen3.5:27b,Ollama local,india_dairy,Amul vs Danone,dimension_probe,temporal,Danone,144,0,144,17,0.0,HTTP Error 404: Not Found,2026-04-06T02:39:36.459879+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,164,453,2302,0.0008872,,2026-04-06T02:39:39.770667+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,159,438,2355,0.0008592,,2026-04-06T02:39:43.134355+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,125,275,1798,0.00062,,2026-04-06T02:39:45.943725+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,110,259,1836,0.0005592,,2026-04-06T02:39:48.790993+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,129,280,1615,0.0006368,,2026-04-06T02:39:51.410262+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,121,271,1720,0.000604,,2026-04-06T02:39:54.140139+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,111,263,1870,0.0005656,,2026-04-06T02:39:57.016212+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,101,249,1307,0.0005224,,2026-04-06T02:39:59.332443+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,109,260,1608,0.0005568,,2026-04-06T02:40:01.948891+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,105,252,1684,0.0005376,,2026-04-06T02:40:04.643215+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,110,256,1720,0.0005568,,2026-04-06T02:40:07.372541+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,126,271,1797,0.00062,,2026-04-06T02:40:10.177394+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,122,269,1808,0.0006056,,2026-04-06T02:40:12.995907+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,118,264,1656,0.0005888,,2026-04-06T02:40:15.661001+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,100,248,2177,0.0005184,,2026-04-06T02:40:18.849233+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,91,235,1565,0.0004792,,2026-04-06T02:40:21.426003+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,99,246,1548,0.0005136,,2026-04-06T02:40:23.986903+00:00,en
Run 5 (cross-cultural),2,claude,claude-haiku-4-5,Anthropic,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,93,236,1856,0.0004864,,2026-04-06T02:40:26.846072+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,130,419,3475,0.00012135,,2026-04-06T02:40:31.325229+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,135,414,2823,0.00012285,,2026-04-06T02:40:35.154151+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,94,244,2367,7.89e-05,,2026-04-06T02:40:38.524501+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,102,251,1812,8.355e-05,,2026-04-06T02:40:41.345277+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,91,242,1826,7.725e-05,,2026-04-06T02:40:44.179781+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,81,231,1835,7.11e-05,,2026-04-06T02:40:47.018384+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,82,234,2449,7.2e-05,,2026-04-06T02:40:50.476309+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,88,236,2193,7.5e-05,,2026-04-06T02:40:53.679251+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,106,257,1905,8.625e-05,,2026-04-06T02:40:56.592801+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,86,233,1665,7.365e-05,,2026-04-06T02:40:59.270680+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,82,228,1766,7.11e-05,,2026-04-06T02:41:02.046520+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,100,245,1827,8.175e-05,,2026-04-06T02:41:04.879872+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,90,237,1716,7.605e-05,,2026-04-06T02:41:07.602648+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,81,227,2080,7.05e-05,,2026-04-06T02:41:10.694017+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,80,228,1686,7.02e-05,,2026-04-06T02:41:13.385243+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,85,229,2123,7.26e-05,,2026-04-06T02:41:16.521314+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,83,230,1412,7.185e-05,,2026-04-06T02:41:18.944691+00:00,en
Run 5 (cross-cultural),2,gpt,gpt-4o-mini,OpenAI,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,94,237,2849,7.785e-05,,2026-04-06T02:41:22.805155+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,106,395,9096,0.0,,2026-04-06T02:41:32.909915+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,143,422,9809,0.0,,2026-04-06T02:41:43.729946+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,89,239,2226,0.0,,2026-04-06T02:41:46.968818+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,101,250,4272,0.0,,2026-04-06T02:41:52.243774+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,107,258,4554,0.0,,2026-04-06T02:41:57.802280+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,94,244,3074,0.0,,2026-04-06T02:42:01.882620+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,112,264,7337,0.0,,2026-04-06T02:42:10.229880+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,91,239,3538,0.0,,2026-04-06T02:42:14.780286+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,112,263,3189,0.0,,2026-04-06T02:42:18.980297+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,91,238,2414,0.0,,2026-04-06T02:42:22.406504+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,99,245,2098,0.0,,2026-04-06T02:42:25.514215+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,77,222,3474,0.0,,2026-04-06T02:42:29.997162+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,110,257,3385,0.0,,2026-04-06T02:42:34.391207+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,88,234,3205,0.0,,2026-04-06T02:42:38.600156+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,78,226,3422,0.0,,2026-04-06T02:42:43.032623+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,81,225,2506,0.0,,2026-04-06T02:42:46.547560+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,98,245,3631,0.0,,2026-04-06T02:42:51.192489+00:00,en
Run 5 (cross-cultural),2,gemini,gemini-2.5-flash,Google,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,91,234,2924,0.0,,2026-04-06T02:42:55.126831+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,110,399,3719,0.00019903,,2026-04-06T02:42:59.858232+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,weighted_recommendation_native,,,173,88,261,4389,0.00014351,,2026-04-06T02:43:05.258565+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,122,401,4050,0.00020953,,2026-04-06T02:43:10.321461+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,109,259,2654,0.0001604,,2026-04-06T02:43:13.980925+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,112,261,3675,0.00016343,,2026-04-06T02:43:18.663016+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,92,243,2904,0.00014197,,2026-04-06T02:43:22.574472+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,93,243,2837,0.0001428,,2026-04-06T02:43:26.422178+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,70,222,2705,0.00011804,,2026-04-06T02:43:30.135685+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,89,237,2623,0.00013786,,2026-04-06T02:43:33.762101+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,111,262,2784,0.00016287,,2026-04-06T02:43:37.552767+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,79,226,2906,0.00012659,,2026-04-06T02:43:41.466003+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,105,251,3346,0.00015492,,2026-04-06T02:43:45.823986+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,92,237,2784,0.00014035,,2026-04-06T02:43:49.619060+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,97,244,3015,0.00014639,,2026-04-06T02:43:53.646214+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,85,231,2694,0.00013292,,2026-04-06T02:43:57.348172+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,63,211,2529,0.00010926,,2026-04-06T02:44:00.887600+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,80,224,2885,0.00012688,,2026-04-06T02:44:04.778815+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,86,233,2823,0.00013429,,2026-04-06T02:44:08.613035+00:00,en
Run 5 (cross-cultural),2,deepseek,deepseek-chat,DeepSeek,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,71,214,2537,0.00011671,,2026-04-06T02:44:12.161484+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,96,385,54326,0.0,,2026-04-06T02:45:07.499584+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,weighted_recommendation_native,,,173,101,274,14288,0.0,,2026-04-06T02:45:22.799579+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,102,381,23265,0.0,,2026-04-06T02:45:47.067251+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,66,216,8079,0.0,,2026-04-06T02:45:56.148736+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,76,225,10634,0.0,,2026-04-06T02:46:07.788725+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,89,240,9915,0.0,,2026-04-06T02:46:18.707327+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,71,221,12820,0.0,,2026-04-06T02:46:32.534387+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,60,212,20582,0.0,,2026-04-06T02:46:54.124008+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,68,216,12475,0.0,,2026-04-06T02:47:07.602485+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,77,228,26113,0.0,,2026-04-06T02:47:34.727794+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,81,228,19527,0.0,,2026-04-06T02:47:55.267995+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,70,216,10427,0.0,,2026-04-06T02:48:06.706857+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,88,233,28950,0.0,,2026-04-06T02:48:36.666529+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Evian,147,77,224,24235,0.0,,2026-04-06T02:49:01.912519+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Evian,146,70,216,11555,0.0,,2026-04-06T02:49:14.472739+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,social,Evian,148,60,208,17457,0.0,,2026-04-06T02:49:32.937606+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Evian,144,95,239,22745,0.0,,2026-04-06T02:49:56.694324+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Evian,147,71,218,9796,0.0,,2026-04-06T02:50:07.500330+00:00,en
Run 5 (cross-cultural),2,qwen3_local,qwen3:30b,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Evian,143,92,235,59824,0.0,,2026-04-06T02:51:08.334408+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,weighted_recommendation,,,289,129,418,8854,0.0,,2026-04-06T02:51:18.200729+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimensional_differentiation,,,279,110,389,3919,0.0,,2026-04-06T02:51:23.123914+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Nongfu Spring,150,89,239,2497,0.0,,2026-04-06T02:51:26.630684+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Nongfu Spring,149,67,216,2258,0.0,,2026-04-06T02:51:29.898445+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,ideological,Nongfu Spring,151,83,234,2396,0.0,,2026-04-06T02:51:33.306674+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,experiential,Nongfu Spring,150,80,230,2131,0.0,,2026-04-06T02:51:36.447315+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,social,Nongfu Spring,152,70,222,2166,0.0,,2026-04-06T02:51:39.616977+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,economic,Nongfu Spring,148,76,224,2450,0.0,,2026-04-06T02:51:43.071416+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,cultural,Nongfu Spring,151,86,237,2358,0.0,,2026-04-06T02:51:46.441193+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,temporal,Nongfu Spring,147,79,226,2514,0.0,,2026-04-06T02:51:49.966070+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,semiotic,Evian,146,89,235,2296,0.0,,2026-04-06T02:51:53.268129+00:00,en
Run 5 (cross-cultural),2,gemma4_local,gemma4:latest,Ollama local,china_water,Nongfu Spring vs Evian,dimension_probe,narrative,Evian,145,64,209,2034,0.0,,2026-04-06T02:51:56.315046+00:00,en
